
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198205   0.71   1.38   1.49  -3.20   3.30  -7.07   0.80  -0.44  -0.44   3.26
198206  -2.80  -8.98  -1.44  -3.17  -0.41  -5.41  -0.86  -4.25  -2.17 -10.65
198207   7.23   1.52  10.23   3.99  11.96   3.37   9.53   4.48   5.84  -7.68
198208  -1.76   0.88  -1.80  -3.36  -2.61  -3.24  -0.50  -2.50   1.67   6.26
198209   5.09   0.49   4.56   5.00   5.64   2.60   3.77   4.13   3.32  -3.33
198210  -3.17  -8.09  -0.10  -6.25   0.64  -4.72  -0.65  -2.94   4.72 -12.92
198211  16.45   4.99  21.96   6.72  26.87  10.10  23.36   9.56  14.97   2.43
198212   9.93  12.98  13.57   7.46   9.16  12.02  11.68   8.67   9.89  14.77
198301  13.32  23.09   7.61  24.40   7.82  33.51   8.31  22.31   7.85 -99.99
198302  22.97  21.06  21.95  23.13  14.00  16.56  18.24  19.65  14.91 -99.99
198303  -0.54   0.17   1.65  -3.89   3.13  -3.16   0.54  -3.51   2.27 -99.99
198304  13.82   4.09  14.55  13.53  13.91   9.82  10.86   4.42  10.00 -99.99
198305  -2.34  -2.73  -1.12  -4.29  -0.74  -2.64  -2.93  -4.62  -1.99 -99.99
198306  -6.72  -0.98  -6.67  -7.27  -5.74  -3.62  -6.67  -2.30  -6.59 -99.99
198307   7.84  10.19   6.86  11.18   7.37   8.36   6.48   9.81   7.03 -99.99
198308   1.35   6.90   0.55  -0.83   1.27   2.47   1.36   4.50   1.27 -99.99
198309  -1.33  -0.81  -1.14   1.56  -1.53  -2.78  -0.07   1.99   0.59 -99.99
198310  -1.59  -1.05  -1.50   0.58  -1.39   1.19  -3.56  -3.55  -2.82 -99.99
198311   4.22   5.26   3.02   4.77  -0.20   4.34   1.48   4.86  -0.28 -99.99
198312  -4.24   0.19  -6.42  -3.88  -3.27  -3.63  -4.73  -3.82  -5.84 -99.99
198401   9.05  13.94   1.79  15.86   5.04  17.07   5.19  13.57   7.61 -99.99
198402   0.46   3.59  -2.37   2.43   1.53   2.83   2.98   3.32  -2.82 -99.99
198403   5.77  11.08   3.68   9.39   4.54   9.17   2.58  10.74   3.04 -99.99
198404  -6.80  -4.68  -8.82  -6.28  -7.13  -5.72  -6.95  -6.17  -8.77 -99.99
198405 -11.03  -8.17 -13.69  -8.17 -13.81  -6.46 -12.81  -9.78 -15.29 -99.99
198406   3.14   2.57   5.85   2.73   3.19   3.03   1.88   2.41   2.74 -99.99
198407   0.29  -2.15  -1.01   3.58  -2.70   3.16  -2.70  -1.87  -0.72 -99.99
198408   1.18  -0.74   5.11  -1.42   0.36  -1.54  -0.61  -0.66   6.78 -99.99
198409  -5.90  -9.16  -3.39  -7.68  -0.38  -8.13  -2.21  -8.20  -6.07 -99.99
198410  -2.73  -2.64  -3.26  -3.04  -4.80  -2.14  -5.44  -2.85  -4.15 -99.99
198411  -7.57  -5.91  -8.85  -6.19  -6.32  -6.62  -5.37  -5.56  -6.31 -99.99
198412  -1.68  -0.11  -6.47   2.36  -1.88   0.86  -4.43   1.04  -7.63 -99.99
198501   9.18  11.25   7.46  10.25   7.51  10.93   8.73  10.96   9.26 -99.99
198502  -5.73  -3.50  -8.09  -1.41  -9.01  -1.44 -10.14  -3.55  -8.46 -99.99
198503   4.18   9.94   3.33   2.12   3.71   3.22   3.81   6.91   3.21 -99.99
198504   1.54  -0.47   2.38   1.56   3.91   1.35   4.00   0.17   1.85 -99.99
198505  -4.99  -2.58  -3.73 -10.58  -3.12 -12.39  -3.75  -5.92  -0.41 -99.99
198506  -1.98  -3.96  -1.89  -1.66  -2.16  -1.08  -1.63  -4.08  -4.50 -99.99
198507  10.87   7.40  14.32  11.72  13.17  11.93  13.26   8.03  14.36 -99.99
198508  -2.45  -2.82  -6.37   0.99  -3.85   0.86  -4.25  -0.64  -5.49 -99.99
198509   5.46   5.52   5.25   6.50   7.63   5.55   7.22   4.64   6.72 -99.99
198510   8.01   6.46   8.77  11.66   9.56  11.68   9.05   9.59   8.40 -99.99
198511  15.71  10.46  12.46  20.97  12.57  19.56  14.12  16.37  15.08 -99.99
198512   7.19   9.83   5.95   7.99   6.47   7.49   5.56   8.45   6.53 -99.99
198601   1.45   2.56   1.02   0.53   3.31   0.45   2.22   1.95   4.69 -99.99
198602   9.05   6.88   7.89   9.42   5.96  10.96   4.81  12.99   6.53 -99.99
198603   7.82   7.86   6.21   7.93   7.80   4.18   7.32   8.85   6.18 -99.99
198604   9.28   2.40   5.87  16.37   5.31  10.82   7.70   4.45   5.21 -99.99
198605  -0.07   0.25  -0.54   3.65  -2.66   1.31  -0.91  -2.90  -1.27 -99.99
198606   6.01   6.46  10.40   5.42   5.51  10.54   7.25   4.56  11.53 -99.99
198607   0.35  -3.79   3.23  -2.40   0.51   0.62   1.91  -2.24   1.54 -99.99
198608   3.11   2.78   1.41   4.31   3.79   4.32   2.70   6.56   0.40 -99.99
198609  -1.12   3.03   0.55  -4.65   2.81   1.82   0.40   0.50  -0.41 -99.99
198610   3.68   4.77   4.52   3.14   3.66   1.52   3.98   5.55   6.99 -99.99
198611  -0.77  -1.33   0.60  -1.32   0.49   0.03   1.35  -0.99   0.60 -99.99
198612  -0.25  -0.28   1.45  -2.26  -0.46  -0.26   1.28  -1.76   1.27 -99.99
198701  -4.60  -0.72  -2.91  -6.49  -4.68  -6.15  -3.17  -6.57  -0.90   2.12
198702  13.44  12.58  13.59  12.85  15.77  14.71  15.53  14.74  13.94   0.21
198703   6.04   9.62   4.79   5.59   9.81   5.51   7.27   6.94   4.47   5.51
198704  10.14  14.86   7.42  13.51  10.73  14.10   8.64  11.52   8.44  30.20
198705  -5.01  -2.79  -3.61  -7.14  -2.39  -6.34  -2.61  -5.10  -3.15   8.93
198706   2.46   1.05   2.11   3.47   0.52   2.28   0.71   1.57   1.96  10.22
198707   7.84   7.34   6.56  10.06   7.27  10.04   8.15   9.47   7.99  21.42
198708   5.13   3.57   3.35   5.43   0.67   4.47   1.17   4.77   1.01  -0.18
198709   3.65   5.32   1.38   7.62   1.00   7.74   0.62   3.93  -0.44  10.08
198710 -19.90 -19.63 -18.93 -19.88 -17.41 -19.31 -19.43 -19.73 -19.09 -10.86
198711 -12.65 -11.46 -11.44 -16.26 -10.98 -15.99 -10.14 -11.65 -11.97 -34.05
198712   5.43   2.99   5.91   4.15   7.93   3.18   8.20   3.55   4.79   2.65
198801   5.37   7.24   4.03   5.72   5.07   6.23   5.03   4.86   4.89  10.29
198802   3.41   4.22   2.38   1.73   3.05   4.25   1.49   3.73   2.10  -0.01
198803   8.97   7.94   4.59   9.14   5.05   9.24   8.78   9.42   4.65   9.25
198804   3.36   6.71   2.45   4.76   3.56   5.91   1.25   4.78   3.33   3.63
198805   2.23   1.78   1.91  -0.65   2.69   0.64   2.54   0.23   3.14 -14.14
198806  -4.31  -3.26  -4.33  -6.34  -4.26  -4.92  -5.08  -3.85  -6.19 -15.39
198807   0.97   2.15   1.91   1.21   3.64   2.42   2.13   2.12   3.17   2.14
198808  -5.57  -6.21  -6.43  -7.17  -5.35  -6.39  -6.28  -6.09  -5.84 -20.32
198809   4.26   6.57   3.49   6.61   1.93   6.64   2.34   5.86   3.84   6.58
198810   6.73   4.45  11.27   6.28   8.97   4.87   8.67   6.85  11.19   3.06
198811   4.73   5.68   4.46   7.25   5.98   5.69   4.27   6.01   5.88  20.66
198812   4.73   6.46   3.63   6.73   3.39   6.50   3.33   6.31   3.45  11.05
198901   2.85   3.80   0.74   2.59   2.27   3.26   1.81   3.08   0.80   5.23
198902   2.86   4.42   0.71   4.31   2.70   4.23   1.65   3.08  -0.47   1.12
198903   3.81   4.45   1.58   5.97   2.16   6.31   1.43   6.19   1.94  10.09
198904   3.54   2.21   4.57   1.95   4.42   2.59   3.29   3.47   3.55   4.69
198905  -2.01   0.29  -0.07  -3.34  -1.17  -1.80  -0.61  -1.63  -1.43  -8.45
198906   3.32   3.84   2.72   2.46   2.94   2.38   3.17   2.28   3.14   6.03
198907   9.12   7.95  11.26   9.59  11.41   9.50  13.74   8.61  11.92  20.10
198908  -3.99  -3.35  -3.85  -1.52  -4.65  -2.44  -5.31  -3.30  -3.82  -8.24
198909  -0.87   0.40  -1.14   1.64  -1.77   2.11  -1.32  -0.70  -2.11  12.05
198910  -4.33  -5.95  -3.13  -6.41  -2.54  -5.10  -3.82  -5.15  -0.39  -5.39
198911   1.31  -0.36   2.09  -0.99   2.38  -0.80   2.19  -0.06   2.22   5.38
198912  11.22  11.19  12.47  12.07  10.61  11.52  10.53  11.39  11.51  12.27
199001   4.45   4.21   6.62   2.93   6.30   3.20   5.59   2.13   3.33  16.25
199002  -2.20  -1.17  -3.11  -1.08  -2.57  -2.46  -3.55  -1.33  -3.55  12.53
199003  -1.25  -2.42  -1.46  -1.28  -1.48  -0.47  -1.21  -1.85  -1.18  -4.04
199004  -1.73  -3.16  -2.78  -1.60  -3.01  -2.85  -0.74  -2.52  -1.37 -18.14
199005   9.24   6.16  10.24   5.24  12.89   5.79  13.07   7.37   9.29   0.80
199006   3.23   2.70   2.60   2.81   2.82   3.67   2.33   1.83   0.55   2.20
199007   6.95   7.34   6.29   8.64   5.39   8.50   5.78   8.37   4.57   7.76
199008  -9.70 -10.55  -8.57 -11.64  -8.87 -10.44  -7.32 -10.56  -7.76 -19.51
199009 -15.95 -13.45 -17.37 -13.05 -17.23 -14.17 -17.12 -16.32 -16.85 -17.89
199010   3.24  -3.79   5.09  -1.53   7.28  -2.40   8.56  -0.76   6.66  10.20
199011  -4.24  -4.54  -3.97  -4.47  -4.45  -4.66  -4.59  -5.90  -2.39 -14.69
199012  -1.08   0.29  -1.41   2.29  -2.53   1.17  -1.61  -1.67  -2.23 -15.89
199101   7.55  10.21   7.94  10.11   5.52  11.80   6.79  10.80   5.29  -0.23
199102   9.14  16.74   7.33  11.88   8.48  16.80   7.11  11.11   8.07  13.64
199103  -4.05  -3.92  -4.87  -2.37  -4.86  -2.41  -4.52  -0.80  -3.72 -11.38
199104  -3.30  -2.27  -3.45  -5.36  -3.45  -4.02  -2.21  -4.26  -2.38  -3.19
199105   3.48   1.12   2.56   2.21   4.83   1.89   3.79   4.42   4.55  -0.86
199106  -3.13  -4.32  -3.12  -2.16  -3.25  -2.24  -3.56  -3.62  -3.39  -3.18
199107   5.64   6.38   7.06   6.81   4.62   5.80   5.84   4.94   6.08  10.01
199108   0.60  -1.03   2.01  -1.76   2.47  -0.79   1.91  -0.62   1.93   3.77
199109  -0.61   0.30  -1.79   1.41  -0.58   0.55  -1.40  -0.18  -1.39   2.85
199110  -1.39  -3.41   1.07  -4.15  -0.30  -3.86   2.12  -5.01   1.48  -0.82
199111  -4.03  -4.80  -6.86  -1.51  -6.74  -3.70  -3.76  -3.30  -3.00  -3.37
199112   5.43   2.91   6.74   1.58   7.67   2.86   6.77   4.06   6.89  -2.57
199201   0.25   2.99  -0.85   1.93  -0.46   6.25  -2.49   3.50   1.73   5.67
199202  -3.62  -4.06  -3.59  -2.85  -3.59  -0.81  -3.89  -1.38  -4.31  -4.19
199203   1.13   4.14  -2.19   4.49  -3.20   3.76  -1.42   3.05  -0.45   6.54
199204   0.65  -0.45  -1.36   1.37  -1.28   1.17  -1.30   2.21   0.06   2.48
199205   7.08   5.02   7.57   6.56   7.62   5.84   7.14   6.94   5.95   3.89
199206  -2.90  -2.55  -1.30  -3.29  -2.52  -2.15  -1.61  -4.46  -0.53   0.40
199207  -2.27  -4.57   0.71  -4.30  -0.30  -5.74   0.07  -3.32  -0.10  -5.57
199208  -5.12 -13.37  -2.39  -7.62  -4.26 -11.76  -3.56  -9.58  -5.03 -10.11
199209  -5.87 -14.42  -3.81  -5.16  -7.05 -11.55  -5.08 -10.23  -7.77  -3.58
199210  -5.15  -4.32  -3.80  -5.45  -3.15  -6.76  -2.16  -6.79  -2.30  -4.34
199211   5.53   8.68  -0.37   7.56   1.54   6.91   1.39   8.23  -3.60  -0.04
199212  -1.32  -3.38  -0.92  -1.10  -1.21   0.34  -2.43  -1.27  -2.41   3.38
199301  -1.86   4.22  -2.97  -2.44  -2.51   2.33  -2.25   0.78  -3.44   3.06
199302   0.91  -0.75   0.06   2.39   1.27   2.41   0.92   1.39   0.06  -6.43
199303   3.39   2.31   4.47   3.61   3.08   1.80   2.42   3.42   3.05   4.40
199304   6.81   6.27   6.19   6.26   7.14   7.62   8.20   8.74   7.66   2.38
199305   3.37   9.96   3.81  -0.42   5.16   7.15   4.03   1.46   4.17  20.50
199306  -7.31  -8.12  -7.60  -6.03  -7.14  -9.69  -6.63  -8.22  -7.16  -9.66
199307   0.05   4.75  -1.99   2.29  -1.83   4.68  -1.59   5.36  -2.63   1.49
199308   6.69   6.55   8.32   3.24   9.94   6.51   8.60   7.07   5.83   6.49
199309   2.56  -6.52   4.65   4.18   4.28  -5.07   5.35  -4.77   5.58  -3.87
199310   6.79  16.00   3.45   8.00   6.20  13.18   6.79  11.76   4.72  11.07
199311  -8.20  -0.37 -10.72  -9.54  -8.48  -0.21  -9.66  -2.70 -11.74  12.33
199312   8.75  14.27   8.23   5.54  10.75   9.71   9.87  10.42   7.05   3.67
199401  15.72  23.24  12.53  20.35  17.27  21.44  10.16  20.18  10.81  16.91
199402  -1.76  -1.26  -1.74  -3.93  -1.07  -0.61  -2.45  -2.20  -3.39  -4.54
199403  -4.12  -7.71  -2.90  -8.38  -0.16  -7.46  -0.71  -4.58  -0.68 -12.96
199404   5.90   4.81   5.85   2.05   6.32   6.64   4.10   3.81   5.90   3.57
199405  -2.97  -0.43  -1.90  -0.46  -2.24  -0.74  -1.65  -4.60  -0.54   5.72
199406  -1.52  -2.90  -0.59  -4.44   0.06  -3.79  -0.60  -2.72   0.76  -3.99
199407   6.67   4.87   7.83   4.72   8.06   5.81   6.84   4.51   8.04  -0.55
199408  -1.07   0.96  -1.06  -2.18  -0.96  -1.18   0.39  -2.75  -1.61   1.80
199409   1.33   1.04   1.53   2.09   0.94   1.52   0.24   1.02   1.02   6.91
199410  10.63   5.29  11.91   6.68  11.34   6.68  11.62   6.35  12.18   6.26
199411  -5.43  -7.31  -4.84  -8.52  -6.40  -7.12  -4.10  -4.40  -3.77 -10.61
199412   1.90   3.51   0.72   4.44   1.13   2.65   0.89   2.60   2.53   2.35
199501   0.90   6.69  -0.39   2.59  -0.35   2.53  -0.79   4.78  -1.19   3.06
199502   2.32   2.77   1.38   3.48   1.74   6.18   1.79   3.01   3.59   3.45
199503  -1.33  -5.57   2.23  -4.89   1.93  -5.79   1.16  -3.21  -0.74  -3.32
199504   8.69   8.76   8.07   7.18   7.60   8.51   8.60   6.53   8.10  11.70
199505   1.22  -0.37   3.65  -0.55   2.54  -1.95   2.14   1.73   1.77  -1.30
199506   5.82   2.89   7.38   2.38   7.49   1.39   8.21   1.32   9.36   2.66
199507   7.35   7.53   6.41   7.84   6.03   8.28   7.91   6.22   6.67  11.20
199508  -2.85  -8.47  -0.38  -2.90  -1.08  -5.82  -0.28  -6.60   0.18  -8.70
199509   8.18   7.29   7.33  11.26   7.45  11.30   8.23   8.09   9.19   4.99
199510  -4.47  -4.68  -5.66   0.60  -5.65  -5.65  -4.46  -0.41  -6.29  -8.65
199511   0.65  -1.06   2.39  -3.84   1.87  -2.02   0.99   1.21   0.79  -3.39
199512  -3.62  -3.50  -4.90   0.79  -6.00  -0.94  -5.03  -3.07  -4.45  -3.84
199601  -2.32  -3.13  -1.04  -4.95  -0.98  -5.01  -0.85  -1.04  -1.72 -13.48
199602   9.14  13.39   6.51  14.11   6.25  15.42   6.42  13.61   7.14   3.47
199603   1.57   3.18   2.01   2.07   2.06   1.48   2.29   0.83   0.97  14.48
199604   0.60   2.59  -0.70   0.98  -1.34   0.68  -1.14   3.24  -0.60  26.33
199605   3.54   1.62   6.34   1.12   6.44   1.85   5.40  -0.12   6.47  -2.60
199606   0.64   2.31  -1.29   2.22  -1.59   2.71  -1.49   2.08  -0.74  -8.60
199607  -2.80  -0.75  -4.10  -1.09  -3.66  -1.64  -3.54  -1.56  -3.76  -4.48
199608   6.29   4.88   7.08   5.68   6.86   5.73   7.14   6.38   8.23   1.12
199609   1.82  -0.57   3.32  -1.71   3.27  -1.91   3.24  -0.16   3.06  -3.17
199610   3.55   0.64   5.51  -0.67   6.08   0.18   5.65   1.32   5.71  27.27
199611   5.71   1.81   7.24   3.57   7.09   4.30   7.19   2.17   8.56   6.96
199612   2.69   1.80   2.29   4.08   1.76   3.75   1.64   4.37   1.90   6.06
199701   3.49   1.42   5.18   2.55   4.05   3.98   3.84   1.38   5.09  10.46
199702  -1.44   5.23  -3.60   1.00  -2.83   1.47  -2.78   1.56  -2.25   1.81
199703   3.19   3.86   2.31   3.21   4.23   3.81   4.15   4.36   3.63   6.03
199704  -5.40  -5.08  -5.08  -5.27  -6.81  -4.90  -6.94  -6.11  -6.74  -4.58
199705   6.98   6.22   6.85   8.04   6.50   6.31   6.14   4.12   7.64   4.92
199706   5.79   3.15   7.30   2.80   7.79   3.09   8.12   5.10   7.35  -2.12
199707   2.92   1.89   3.18   0.69   4.70   4.37   4.94   4.88   4.78   0.35
199708  -4.50  -4.77  -5.02  -1.44  -5.63  -4.62  -5.73  -4.56  -6.98  -9.60
199709  11.50  10.12  13.42   8.97  13.91   8.63  14.35   8.69  15.77   6.63
199710  -8.19  -9.94  -8.26  -9.20  -7.49  -7.82  -7.00  -9.35  -6.88  -8.32
199711  -0.43  -3.24  -0.41  -0.97  -0.03  -1.47   0.20  -1.39   0.10  -1.98
199712  -1.89  -2.92  -3.47  -1.13  -1.66  -2.28  -1.56  -2.64  -1.13  -2.17
199801   1.89  -0.28   2.31   1.99   2.22   1.82   2.21   1.99   1.91  -0.81
199802   7.66   7.66  10.20   5.00  10.33   3.69   9.99   5.14  11.16   3.01
199803   8.91   6.84   7.43   8.47   6.93  14.73   6.75  10.88   7.08   8.28
199804   4.68   5.21   6.58   0.18   6.76  -0.10   7.10   3.46   7.09   1.14
199805   1.58   1.21   0.04   0.94   1.00   1.89   0.74   2.73  -0.80   0.04
199806  -0.44  -6.42   0.83  -5.13   1.24  -4.12   0.15  -4.13   0.78  -8.34
199807   1.43  -3.26   1.73  -0.42   1.09  -0.22   0.70   0.58   1.43  -0.84
199808 -14.84 -15.98 -14.39 -16.39 -14.37 -12.77 -14.41 -13.93 -14.35 -20.23
199809  -4.98  -7.38  -4.48  -3.11  -4.95  -5.99  -3.63  -6.81  -5.30   4.94
199810   6.56   4.55   7.73   1.82   7.38   3.89   6.63   5.00   6.79  -5.02
199811   5.50   0.76   7.80   2.40   7.54   2.78   7.56   1.98   9.15  -4.77
199812   4.52  -0.75   5.21   0.41   5.51   2.55   5.25   2.82   5.49   2.52
199901   6.17   7.43   7.86   0.36   7.54   1.35   7.74   6.18   7.57   1.61
199902  -4.65  -3.27  -5.56  -3.19  -5.33  -3.10  -5.85  -1.04  -5.72  -8.18
199903   4.78   6.19   3.97   7.34   3.39   7.32   3.68   6.47   4.55  -5.79
199904   4.44   7.07   3.08   9.74   3.70   8.88   3.48   9.75   2.61  -3.22
199905  -2.49  -5.97  -1.48  -5.79  -1.41  -4.22  -0.95  -4.80  -0.75  -5.24
199906   9.03   5.49  11.55   3.49  11.54   3.35  11.58   5.01  12.43   7.47
199907   4.39   8.01   3.03  10.07   3.47  11.35   3.84   9.03   1.64   7.59
199908  -0.55   1.51  -1.65   4.96  -2.09   3.85  -2.41   6.34  -1.82  -2.81
199909   1.60  -1.31   2.32  -1.77   2.58  -1.29   2.40  -1.53   2.02   6.85
199910  10.32  -2.82  15.26  -2.14  15.99  -1.11  16.01  -2.62  16.41   7.08
199911  13.47   0.41  17.13   3.31  18.03   2.51  18.10   2.52  18.09  22.08
199912  22.50  11.01  25.52  11.62  26.07  10.09  25.81  11.76  25.18  32.52
200001  -0.15  -3.74   1.77  -5.74   3.22  -3.48   3.50  -2.00   2.36  -0.49
200002  12.61  -4.35  17.07  -5.57  16.85  -0.41  17.37  -0.62  17.28  34.16
200003  -1.12   4.99  -1.85  -0.25  -1.67   1.56  -1.74   2.30  -2.01  -5.08
200004  -1.39  -7.45  -1.07  -7.13  -0.26  -8.93  -0.09  -6.80   0.23 -15.28
200005  -6.04   1.05  -7.68   0.52  -7.25  -0.05  -7.41  -0.21  -6.97  -0.54
200006  -1.55  -2.44  -1.41   2.15  -1.24  -0.67  -1.01  -0.42  -1.48   4.81
200007  -5.76  -5.85  -6.09  -2.41  -5.32  -5.55  -5.44  -3.46  -5.12 -11.23
200008  -0.18  -0.84  -0.06   2.39   0.58   0.56   0.42  -0.46   0.86 -10.41
200009 -10.25  -3.09 -11.58  -0.62 -11.73  -2.05 -11.57  -4.19 -12.10  -2.38
200010  -3.98  -4.61  -5.11   1.43  -4.77  -3.07  -4.79  -2.57  -3.68  -7.05
200011  -4.75   2.41  -7.09   0.33  -6.94   2.18  -6.83   3.03  -5.57 -22.81
200012   5.46  12.09   5.49  11.41   6.08  12.72   5.87   9.88   6.16  19.89
200101  -2.11   2.21  -2.81   0.18  -3.34   5.01  -2.94   6.38  -3.34  12.45
200102 -19.13   1.69 -22.64   2.09 -23.40   0.97 -23.27  -3.34 -23.18 -14.28
200103 -12.28 -11.65 -13.57 -12.71 -14.73 -10.90 -14.46  -9.01 -15.72 -13.65
200104  17.82   6.48  20.08  12.57  20.31  11.12  19.47   6.76  19.82  20.61
200105  -5.18   1.33  -6.40  -0.40  -6.69   2.11  -6.14   0.11  -5.74  -3.41
200106  -9.92  -4.51 -10.67  -5.41 -12.77  -4.85 -11.28  -6.20 -12.41 -10.73
200107   0.17   2.29   0.07  -0.62  -0.26   1.38  -0.52   1.57  -0.28   1.12
200108  -9.29   5.65 -13.27   2.00 -14.98   3.96 -14.49   7.36 -14.51  -7.17
200109 -10.42 -11.01 -10.27 -13.11  -9.14 -10.70  -9.19  -9.78 -11.22 -15.38
200110  12.49   4.88  14.88   6.53  14.32   6.16  14.37   5.43  15.45  12.70
200111   9.71   4.95  11.21   6.14  13.16   5.18  12.48   4.26  12.46   8.00
200112   4.14   2.50   4.25   2.58   3.09   2.62   3.40   2.16   2.47   6.85
200201  -5.68   1.24  -8.55   1.44  -8.23   4.25  -7.35   0.69  -8.52 -15.93
200202   1.22   5.57  -1.60   4.60  -0.06   5.66  -0.60   7.17  -1.97  -4.19
200203   2.84   4.03   3.30   1.17   4.47   2.06   3.65   3.51   3.89   2.30
200204  -7.55   2.15 -11.25   2.04  -9.90   2.30  -9.66   0.76 -11.41  -1.59
200205  -1.44   2.56  -5.32   9.35  -4.10   8.66  -4.06   3.02  -6.02 -10.75
200206   3.03   2.22   3.89  -1.03   3.85  -0.70   3.95   3.84   3.76   0.41
200207 -11.30  -9.80 -10.95  -9.82 -11.84  -7.59 -11.11  -8.41 -10.24   5.84
200208   1.57  -2.95   2.99  -2.29  -0.53  -1.92   0.55  -1.29   1.39  -2.68
200209  -9.19 -10.31  -7.84  -8.34  -8.25  -8.50  -7.70  -8.29  -9.69  -7.67
200210  12.80   5.84  16.90   7.60  15.74   7.19  15.68   3.84  20.54   0.80
200211  11.43   8.87  11.28   7.93  12.49   3.59  10.40   8.33  11.24  19.39
200212  -7.40   1.17  -9.51  -1.24 -11.96   4.56  -9.69  -0.33  -9.52 -18.89
200301  -6.06   0.74  -5.89  -4.16  -5.78  -3.77  -5.56  -0.84  -6.44  -1.15
200302  -1.59  -1.09  -2.54   0.81  -4.10  -0.62  -3.96  -2.06  -4.44  -0.18
200303  -0.42  -1.06   0.88  -1.42  -1.20  -2.75   0.52  -1.39  -1.85  -0.19
200304  14.70   9.46  14.15  12.05  17.74  12.98  15.36  10.26  17.67  19.30
200305   5.14   7.69   4.66   6.45   6.52   6.43   4.48   6.02   6.37   9.13
200306  -0.06   4.07  -2.55   4.32  -1.75   4.59  -2.09   2.85  -1.76   2.68
200307   0.63   5.09  -2.44   6.20  -1.46   5.13  -2.41   6.10  -2.36   1.09
200308   3.81   4.36   3.47   6.92   2.82   3.68   4.04   2.78   3.21   8.65
200309   1.38   4.30   1.40   2.12   1.19   2.16   0.97   2.75   1.92   8.61
200310   7.81  10.99   5.16   9.66   7.88   8.35   5.42  12.24   6.38  14.69
200311   4.23   5.90   5.82   1.88   4.54   3.09   5.55   7.09   3.90   1.24
200312   4.48   5.64   2.60   6.02   4.05   6.45   2.38   6.24   3.91   5.41
200401   5.67   1.49   7.88   1.31   3.13   1.36   7.99   2.20   9.28   5.51
200402   4.54   3.20   5.76   3.26   3.43   3.09   5.58   4.12   5.17   2.16
200403  -3.44  -2.03  -3.36  -3.49  -3.22  -1.66  -3.44  -2.79  -4.64  -3.42
200404  -7.59   1.62 -10.68  -0.18  -1.47  -0.31 -11.34  -0.18 -12.69  -6.24
200405   0.80  -0.19   0.41   1.74   0.14   0.57  -0.21   0.86   0.89  -1.95
200406   3.86   4.87   3.89   4.08   4.65   4.58   3.80   2.80   3.40   4.54
200407  -3.81   1.95  -7.71  -0.02  -1.46   0.91  -8.00  -0.67  -6.31  -6.51
200408   0.51  -0.75   1.63   0.42   0.08  -0.46   1.70   1.88   1.33  -0.76
200409   7.52   3.46   8.03   6.31   5.31   5.88   8.04   4.73  10.33   3.62
200410   4.17   4.96   5.08   2.97   3.29   3.85   4.67   5.47   4.88   0.58
200411  10.54  12.22   9.83  12.33  10.83  12.03  10.21  12.31  10.15  13.93
200412   1.99   2.37   3.53   1.94   3.83   0.77   3.26   1.34   3.26   2.22
200501  -2.96  -3.70  -3.45  -3.82  -0.95  -4.82  -3.99  -2.21  -3.85   1.66
200502   7.80   8.75   6.75   9.97   6.70   8.99   4.89   8.60   6.34   6.20
200503  -2.78  -2.55  -3.34  -1.82  -1.48  -3.05  -2.12  -3.14  -2.34  -2.08
200504  -3.18  -7.62  -0.26  -6.37  -3.21  -7.23  -0.63  -5.04  -3.72  -4.83
200505   2.86   0.11   4.09   0.54   2.44   0.07   4.66   2.27   2.70   8.60
200506   2.14   0.50   2.50   2.30   2.07   1.30   1.52   0.50   0.94   4.76
200507   4.12   4.74   2.68   6.30   4.99   5.21   2.23   5.55   3.77   9.28
200508   3.46   4.28   2.32   4.84   1.83   5.22   0.67   6.04   1.86   5.67
200509   2.67   0.51   3.87  -0.01   2.18  -0.29   2.98   4.19   1.77   2.29
200510  -5.31  -4.58  -5.20  -4.97  -4.05  -3.65  -5.61  -4.05  -5.85  -6.87
200511   1.47   2.88   0.49   2.42  -0.16   2.72   1.24   0.78   1.32   1.73
200512   6.61   7.23   6.31   7.74   6.88   6.62   6.13   4.98   7.69   3.46
200601   6.33   7.29   6.34   9.37   5.85   9.53   4.99   7.32   3.79  11.29
200602  -0.32   0.25  -0.82  -2.61   0.03  -0.27  -0.44   0.88  -0.10  -1.34
200603   7.87   9.58   9.43   7.28   7.48   8.24   8.83   5.63   8.48  11.89
200604   5.31   4.81   5.63   5.30   2.75   5.51   5.21   3.42   4.48   8.40
200605  -6.37  -4.80  -7.09  -4.83  -5.36  -4.61  -6.58  -5.37  -7.77  -2.80
200606  -0.40  -1.66   0.40  -0.52   0.60   0.42  -1.25   2.47  -1.85  -0.09
200607  -0.25   2.76  -2.34   2.02   0.17   3.15  -1.81   3.15  -3.32  -3.94
200608   3.57   3.87   3.54   3.26   3.35   3.06   3.77   4.81   5.07  -3.18
200609   1.18   1.84  -0.35   1.69   3.32   2.44   0.87   4.59   1.08   3.71
200610   6.64   7.50   5.16   8.76   7.81   7.94   5.05   7.06   6.52   4.44
200611   4.47   5.05   4.27   5.10   3.49   5.65   4.18   4.04   4.31   2.32
