
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1979  -7.09  -4.63  -2.25  -6.78  -5.87 -10.58 -12.49 -10.81  -5.26
  1980  36.33  38.39  34.01  36.15  32.36  39.45  35.72  35.64  44.94
  1981  10.12  28.56  -2.41  25.18  -1.93  20.03  -1.90  12.82   7.97
  1982  -6.06  -1.34 -10.44  -0.17  -8.78  -5.13  -8.62  -8.95   0.24
  1983  26.38  24.00  28.02  27.04  29.22  25.85  22.74  24.56  27.99
  1984  -2.07   7.54  -5.35   6.20  -0.57   2.74   1.01   8.17  -9.50
  1985  35.63  44.79  27.81  30.08  31.36  47.06  30.47  59.13  21.86
  1986  90.10  80.18 103.53  63.76 112.55  99.60  96.01 132.63  83.98
  1987  24.03  46.81  12.88  28.41  29.00  28.16  25.38  26.27  22.53
  1988  15.51  40.61   0.46  38.67  -1.14  47.71  -0.79  46.81  -6.60
  1989  -2.85   3.13 -10.14   2.17 -10.64  -3.36   4.67   8.43 -11.64
  1990 -31.35 -26.96 -32.77 -27.70 -33.61 -30.08 -36.48 -30.99 -32.59
  1991   7.11   8.10   3.21   7.42   5.57   5.08   6.93  13.13   2.77
  1992 -16.41  -8.95 -20.28  -9.53 -19.62 -12.33 -20.00 -14.38 -17.11
  1993  34.49  42.17  26.84  36.26  35.46  43.07  24.27  33.72  28.12
  1994  15.04  19.33  10.90  12.21  17.67  16.46  10.46  14.71  13.38
  1995   2.22   5.12  -0.71   9.10  -2.22   3.03  -1.66   3.78  -0.76
  1996  -0.52   6.70  -4.05   0.87  -5.64  -0.63  -9.44  -6.41  -1.84
  1997 -18.26 -27.71  -7.72 -14.61 -19.35 -25.72 -12.29 -31.72  -9.83
  1998   6.44  14.90   4.13  10.83   3.22  13.46   5.43  20.32   3.53
  1999  70.34  42.39  78.99  76.00  77.06  94.17  76.18  13.65  91.52
  2000 -32.65   8.53 -42.29  -0.01 -45.66   2.00 -43.00   8.72 -42.28
  2001 -24.12 -12.88 -29.36 -18.69 -31.51 -17.04 -29.97 -10.21 -29.69
  2002  -6.46   3.27  -9.63   5.80 -12.61   8.11 -15.84   7.32 -12.56
  2003  34.48  48.00  31.90  37.20  41.39  39.77  31.68  39.73  31.49
  2004  17.78  33.66  11.32  24.99  14.81  17.62  17.16  25.21  13.20
  2005  18.80  21.03  17.33  11.65  24.24  15.12  21.92  11.37  25.76
  2006  14.26  15.51   8.04  21.41   5.29  18.86   5.54  17.49   6.39

     Value-Weight Local  Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975  30.39  39.28  23.67  41.79  11.57  29.21  26.76  24.36  30.22
  1976  20.49  19.06  13.18  28.89  13.63  24.39  12.09  13.09  25.21
  1977  -4.23  18.41 -17.85   0.47  -6.43  15.67 -10.43  17.85 -21.46
  1978  24.44  33.56  20.50  25.71  19.47  30.76  14.74  27.30  26.23
  1979  10.54  13.83  16.59  11.47  11.61   6.77   3.65   6.30  12.29
  1980  19.41  21.34  17.65  18.60  16.18  21.49  19.02  18.19  27.12
  1981  18.75  38.57   5.25  34.97   5.77  29.49   5.77  21.57  16.47
  1982   1.10   6.14  -3.66   7.43  -1.87   2.25  -1.69  -1.84   7.68
  1983  27.01  24.58  28.55  27.86  29.89  26.65  23.39  25.24  28.65
  1984   5.42  15.86   1.86  14.33   7.04  10.64   8.78  16.48  -2.62
  1985  13.10  20.82   6.67   9.36   9.12  22.77   8.49  31.90   1.82
  1986  54.60  46.66  65.33  33.62  72.25  62.18  59.34  88.25  49.90
  1987  -4.06  13.46 -12.68  -0.78  -0.32  -0.81  -3.09  -2.26  -5.30
  1988  18.36  44.19   2.86  42.26   1.19  51.61   1.56  50.61  -4.44
  1989  10.93  17.72   2.58  16.69   1.96  10.28  19.58  23.91   0.80
  1990 -34.86 -30.75 -36.18 -31.46 -36.96 -33.72 -39.71 -34.54 -36.01
  1991  -0.68   0.37  -4.29  -0.34  -2.11  -2.48  -0.87   4.83  -4.65
  1992 -15.92  -8.27 -19.82  -8.94 -19.15 -11.72 -19.57 -13.91 -16.58
  1993  22.77  29.91  15.75  24.56  23.63  30.66  13.61  21.95  17.19
  1994   3.66   7.47  -0.04   1.13   6.01   4.91  -0.39   3.35   2.15
  1995   5.54   8.61   2.49  12.65   0.97   6.35   1.55   7.18   2.44
  1996   8.25  16.28   4.44   9.56   2.43   7.93  -1.68   1.51   6.79
  1997  -7.46 -17.90   4.25  -3.49  -8.74 -15.70  -0.89 -22.57   2.04
  1998  -3.42   3.67  -5.13   0.61  -6.01   2.65  -4.37   8.27  -5.66
  1999  56.39  30.87  64.21  61.25  62.67  77.87  61.89   4.87  75.73
  2000 -25.29  20.78 -36.01  11.16 -39.79  13.60 -36.86  20.83 -36.04
  2001 -14.65  -1.84 -20.50  -8.60 -22.98  -6.64 -21.19   0.79 -20.95
  2002 -14.66  -5.81 -17.37  -3.26 -20.31  -1.19 -23.22  -1.93 -20.27
  2003  18.45  30.59  16.13  21.01  24.80  23.20  16.08  23.22  15.86
  2004  13.02  28.24   6.82  19.92  10.15  12.84  12.42  20.11   8.66
  2005  33.68  36.19  31.92  25.67  39.72  29.59  37.11  25.30  41.35
  2006  13.28  14.39   7.03  20.56   4.13  18.01   4.40  16.60   5.33

     Value-Weight Ratios      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975   0.71   1.20   0.45   0.17   0.04   0.32   0.10   6.19   2.17
  1976   0.60   0.99   0.38   0.09   0.04   0.24   0.07   5.68   1.55
  1977   0.54   0.91   0.33   0.08   0.03   0.23   0.06   4.99   1.32
  1978   0.61   0.94   0.37   0.11   0.04   0.25   0.07   4.51   1.53
  1979   0.54   0.80   0.33   0.09   0.03   0.21   0.06   3.66   1.22
  1980   0.53   0.82   0.30   0.10   0.03   0.23   0.07   4.00   1.14
  1981   0.51   0.82   0.30   0.12   0.04   0.22   0.07   3.92   1.17
  1982   0.50   0.79   0.31   0.10   0.03   0.24   0.06   3.98   1.15
  1983   0.58   0.93   0.37   0.10   0.03   0.27   0.06   4.27   1.10
  1984   0.50   0.85   0.29   0.08   0.02   0.21   0.04   3.48   0.84
  1985   0.44   0.78   0.24   0.08   0.02   0.19   0.05   3.13   0.75
  1986   0.40   0.77   0.23   0.08   0.02   0.17   0.04   2.62   0.62
  1987   0.28   0.61   0.14   0.06   0.01   0.13   0.03   1.70   0.39
  1988   0.26   0.61   0.14   0.06   0.01   0.13   0.02   1.62   0.34
  1989   0.23   0.48   0.13   0.04   0.01   0.09   0.03   1.23   0.34
  1990   0.23   0.41   0.12   0.04   0.01   0.09   0.02   1.10   0.28
  1991   0.42   0.76   0.24   0.14   0.02   0.15   0.04   1.98   0.61
  1992   0.43   0.78   0.24   0.06   0.02   0.15   0.04   1.91   0.57
  1993   0.56   1.00   0.33   0.07   0.02   0.18   0.05   2.35   0.76
  1994   0.45   0.79   0.29   0.05   0.01   0.14   0.04   2.03   0.60
  1995   0.46   0.77   0.30   0.05   0.01   0.14   0.04   1.98   0.54
  1996   0.45   0.81   0.29   0.05   0.01   0.13   0.04   2.11   0.65
  1997   0.47   0.84   0.31   0.06   0.02   0.14   0.04   2.27   0.66
  1998   0.59   1.62   0.35   0.09   0.02   0.23   0.06   3.37   0.87
  1999   0.62   1.63   0.38   0.07   0.02   0.20   0.05   3.16   0.83
  2000   0.39   1.46   0.22   0.07   0.01   0.19   0.03   2.91   0.47
  2001   0.50   1.39   0.29   0.08   0.02   0.19   0.04   2.91   0.59
  2002   0.63   1.74   0.33   0.10   0.02   0.26   0.05   3.03   0.68
  2003   0.75   1.90   0.43   0.09   0.03   0.24   0.05   3.38   0.78
  2004   0.60   1.27   0.35   0.08   0.02   0.20   0.05   2.96   0.69
  2005   0.56   1.04   0.33   0.08   0.03   0.19   0.05   2.75   0.81
  2006   0.48   0.87   0.26   0.08   0.02   0.17   0.04   2.63   0.69

     Value-Weight Ratios      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975   0.74   1.21   0.44   0.17   0.04   0.32   0.10   6.24   2.31
  1976   0.61   0.98   0.38   0.09   0.04   0.24   0.07   5.83   1.66
  1977   0.54   0.91   0.33   0.08   0.03   0.23   0.06   5.11   1.35
  1978   0.61   0.91   0.36   0.11   0.03   0.24   0.07   4.61   1.53
  1979   0.53   0.77   0.32   0.09   0.03   0.21   0.06   3.82   1.25
  1980   0.57   0.87   0.32   0.11   0.03   0.23   0.07   4.33   1.33
  1981   0.55   0.87   0.33   0.12   0.04   0.22   0.07   4.24   1.24
  1982   0.54   0.80   0.32   0.11   0.03   0.24   0.06   4.49   1.11
  1983   0.60   0.95   0.38   0.10   0.03   0.27   0.06   4.80   1.06
  1984   0.48   0.80   0.25   0.09   0.02   0.20   0.04   3.64   0.74
  1985   0.49   0.78   0.26   0.08   0.02   0.19   0.05   3.28   0.74
  1986   0.46   0.79   0.26   0.09   0.02   0.17   0.04   2.69   0.65
  1987   0.33   0.64   0.17   0.07   0.01   0.13   0.03   1.68   0.41
  1988   0.29   0.62   0.15   0.05   0.01   0.13   0.02   1.63   0.33
  1989   0.27   0.51   0.16   0.05   0.01   0.09   0.03   1.32   0.42
  1990   0.27   0.48   0.16   0.04   0.01   0.09   0.02   1.19   0.40
  1991   0.47   0.82   0.27   0.16   0.02   0.15   0.04   2.17   0.67
  1992   0.49   0.84   0.29   0.06   0.02   0.15   0.04   1.94   0.67
  1993   0.61   1.01   0.35   0.06   0.02   0.18   0.05   2.47   0.80
  1994   0.49   0.80   0.31   0.05   0.02   0.15   0.04   2.12   0.72
  1995   0.48   0.77   0.31   0.05   0.01   0.14   0.04   2.06   0.71
  1996   0.47   0.77   0.32   0.05   0.01   0.14   0.04   1.97   0.74
  1997   0.47   0.82   0.33   0.06   0.02   0.14   0.04   2.13   0.71
  1998   0.53   1.42   0.32   0.08   0.03   0.22   0.06   3.17   0.85
  1999   0.55   1.35   0.34   0.07   0.02   0.19   0.05   3.00   0.89
  2000   0.29   1.23   0.16   0.06   0.01   0.17   0.03   2.66   0.40
  2001   0.42   1.07   0.22   0.08   0.02   0.19   0.04   2.66   0.48
  2002   0.56   1.30   0.31   0.09   0.02   0.25   0.05   3.02   0.64
  2003   0.67   1.48   0.42   0.09   0.03   0.24   0.06   3.35   0.88
  2004   0.58   1.21   0.34   0.08   0.02   0.20   0.05   2.96   0.72
  2005   0.57   1.01   0.36   0.08   0.03   0.19   0.05   2.73   0.87
  2006   0.48   0.86   0.26   0.08   0.02   0.17   0.04   2.72   0.73

Copyright 2007 Kenneth R. French
