
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1990 -11.16 -17.16  -9.63 -13.86  -7.79 -21.70  -4.66 -20.96 -13.75
  1991  15.32  18.89  13.66  16.65  14.00  22.84  19.49  19.07  16.09
  1992 -14.13 -20.55 -16.74 -10.03 -20.95  -8.90 -16.73 -12.40 -21.73
  1993  21.85  56.29  14.96  13.54  26.96  46.59  25.61  37.59  13.16
  1994  26.64  23.64  32.13  15.58  39.29  22.93  31.24  15.45  38.02
  1995  23.78  13.96  29.04  27.09  24.81  10.31  28.09  19.02  25.68
  1996  33.57  30.53  36.73  26.79  35.47  28.88  35.32  34.90  39.41
  1997  10.38   9.68   9.90   7.49  14.16   9.13  16.09   3.48  19.49
  1998  24.28  -8.36  39.06  -4.87  36.37  16.94  36.06  15.03  34.07
  1999  72.42  36.21  85.94  37.26  86.95  39.10  87.17  50.06  88.30
  2000 -15.44 -14.48 -16.95  -3.77 -10.34 -11.86 -11.06  -7.18 -10.53
  2001 -26.56   1.99 -32.64  -0.30 -35.27   8.43 -35.00   3.62 -36.04
  2002 -12.45  13.80 -18.47   8.30 -20.19  19.74 -20.40  13.25 -22.11
  2003  36.78  72.77  26.52  57.12  28.47  62.46  26.54  61.56  29.64
  2004  25.53  42.97  23.44  39.66  30.75  35.17  21.64  35.93  20.15
  2005  16.78   9.14  16.76  16.55  17.25  11.38  13.08  19.11  15.50
  2006  38.17  50.16  32.49  45.93  39.76  60.30  31.71  50.84  28.57

     Value-Weight Local  Returns      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975  32.96  34.86  21.09  37.04  41.74  26.33  22.18  24.63  33.85
  1976  -0.11 -10.38  -1.59  -0.15   4.75 -13.24   4.59 -11.29   3.32
  1977 -11.45  -3.44  -7.60  -2.56 -11.91 -29.58  -5.90  -3.42  -8.66
  1978  17.93  23.94  29.59  18.21   7.08  21.19  15.39  25.93  29.39
  1979   1.90  10.70   7.28   6.95   4.84  23.90  -3.98  10.83   7.44
  1980  27.05  37.84  32.59  27.90  30.69  36.96  25.50  36.43  23.03
  1981  56.21  77.81  43.11  62.87  55.60  88.47  59.21  75.43  38.35
  1982  56.11  23.51  80.20  26.76  91.82  39.20  82.54  41.09  69.70
  1983  66.94  99.35  56.03  84.47  51.09  86.88  42.66  71.26  39.29
  1984  -5.60   6.81 -19.08  13.15 -10.03  15.36 -14.69   4.99 -19.52
  1985  31.18  32.31  22.04  47.14  30.16  43.52  29.23  35.95  29.82
  1986  31.48  22.88  36.47  32.33  27.13  41.08  31.40  29.97  36.64
  1987 -10.13  -0.92 -11.31 -11.06  -5.13  -9.73  -6.84  -9.17  -8.13
  1988  47.54  59.98  38.55  45.52  45.87  54.72  38.10  53.88  43.22
  1989  27.62  30.45  29.31  28.79  28.42  33.39  26.68  28.38  33.48
  1990 -20.26 -25.80 -18.87 -22.78 -17.19 -29.82 -14.41 -29.05 -22.54
  1991  16.44  19.55  14.92  17.75  15.36  23.93  20.76  19.99  17.18
  1992   3.51  -3.23  -0.02   9.72  -4.51  10.54   0.17   6.38  -5.85
  1993  38.05  77.07  30.37  27.77  43.78  66.23  42.53  55.29  28.58
  1994  11.27   9.35  15.78   2.21  22.01   8.69  14.73   2.00  20.47
  1995  12.66   3.89  17.41  15.69  13.57   0.53  16.56   8.42  14.38
  1996  38.82  35.64  42.10  31.74  40.83  33.89  40.64  40.11  44.95
  1997  27.55  26.72  27.04  24.17  31.93  26.06  34.17  19.56  38.11
  1998  21.35  -9.70  35.75  -6.47  33.09  13.75  32.74  12.17  31.01
  1999  90.84  50.18 106.03  51.29 107.18  53.39 107.39  64.90 108.49
  2000  -8.08  -6.97  -9.72   4.89  -2.63  -4.08  -3.39   1.16  -2.84
  2001 -21.13   9.55 -27.76   7.10 -30.55  16.57 -30.27  11.36 -31.34
  2002 -26.99  -4.64 -32.07  -9.49 -33.44   0.36 -33.64  -5.27 -34.97
  2003  15.22  45.67   6.60  32.71   8.10  37.13   6.52  36.20   9.37
  2004  15.98  32.20  14.03  29.00  20.82  24.92  12.35  25.62  11.00
  2005  36.13  27.21  36.08  35.64  36.76  29.68  31.91  38.90  34.48
  2006  22.13  32.73  17.10  28.78  23.85  41.79  16.50  33.21  13.89

     Value-Weight Ratios      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975   1.21   2.04   0.77   0.25   0.09   0.62   0.19   7.36   2.97
  1976   1.18   2.25   0.74   0.28   0.10   0.58   0.19   6.95   2.64
  1977   1.28   2.36   0.74   0.18   0.07   0.52   0.19   7.35   2.43
  1978   1.64   3.93   0.87   0.23   0.07   0.75   0.20   9.58   3.15
  1979   1.57   3.94   0.84   0.17   0.06   0.73   0.19   7.73   2.31
  1980   1.24   3.17   0.65   0.25   0.05   0.62   0.20   8.58   1.98
  1981   1.25   2.80   0.68   0.30   0.10   0.65   0.22   8.44   2.63
  1982   0.94   2.06   0.53   0.21   0.07   0.54   0.16   7.00   2.36
  1983   0.80   1.82   0.48   0.17   0.05   0.35   0.10   6.54   1.69
  1984   0.53   0.96   0.33   0.13   0.03   0.21   0.06   4.30   0.95
  1985   0.67   1.01   0.39   0.21   0.06   0.33   0.11   4.71   1.27
  1986   0.62   1.06   0.35   0.17   0.05   0.30   0.09   4.40   1.06
  1987   0.49   0.95   0.22   0.14   0.04   0.24   0.07   3.67   0.78
  1988   0.66   1.10   0.30   0.15   0.04   0.26   0.08   4.54   0.98
  1989   0.51   0.87   0.26   0.11   0.04   0.20   0.06   3.51   0.75
  1990   0.48   0.83   0.23   0.15   0.03   0.25   0.07   3.31   0.74
  1991   0.68   1.39   0.35   0.23   0.05   0.36   0.10   6.31   1.18
  1992   0.71   1.67   0.33   0.13   0.03   0.25   0.06   5.13   0.99
  1993   0.73   1.98   0.34   0.22   0.03   0.30   0.07   7.14   1.04
  1994   0.50   0.92   0.26   0.09   0.02   0.17   0.05   2.56   0.41
  1995   0.49   0.99   0.27   0.13   0.04   0.22   0.08   3.12   0.63
  1996   0.52   0.98   0.26   0.18   0.05   0.29   0.08   3.86   1.03
  1997   0.43   0.84   0.21   0.15   0.04   0.21   0.06   3.89   0.80
  1998   0.36   0.75   0.18   0.13   0.03   0.20   0.05   3.44   0.86
  1999   0.35   1.05   0.16   0.13   0.03   0.25   0.04   4.78   0.82
  2000   0.19   0.91   0.08   0.11   0.01   0.18   0.02   4.00   0.36
  2001   0.24   1.17   0.10   0.18   0.02   0.26   0.03   9.08   0.47
  2002   0.35   1.33   0.17   0.20   0.02   0.30   0.03   7.64   0.75
  2003   0.58   1.80   0.24   0.16   0.03   0.30   0.05   7.55   1.15
  2004   0.51   0.97   0.27   0.09   0.03   0.21   0.07   4.78   1.19
  2005   0.46   0.77   0.25   0.09   0.04   0.19   0.07   5.03   1.26
  2006   0.38   0.68   0.20   0.09   0.03   0.15   0.05   4.15   1.09

     Value-Weight Ratios      All 4 Data Items Required
                -- BE/ME --   --- E/P ---   --- CE/P --   --- Yld ---
          Mkt   High    Low   High    Low   High    Low   High    Low
  1975   1.32   2.10   0.83   0.23   0.10   0.55   0.20   7.01   3.31
  1976   1.25   2.29   0.81   0.28   0.11   0.55   0.19   6.53   2.76
  1977   1.29   2.17   0.71   0.17   0.07   0.50   0.18   6.27   2.44
  1978   1.65   3.11   0.89   0.21   0.06   0.67   0.20   8.56   3.17
  1979   1.59   2.92   0.86   0.16   0.06   0.68   0.17   7.44   2.41
  1980   1.57   2.89   0.76   0.22   0.06   0.63   0.20   8.07   2.79
  1981   1.50   2.49   0.74   0.26   0.09   0.65   0.20   7.80   2.71
  1982   1.04   2.07   0.69   0.20   0.08   0.43   0.16   6.33   2.22
  1983   0.75   1.61   0.45   0.16   0.04   0.34   0.10   6.20   1.62
  1984   0.53   0.92   0.33   0.11   0.03   0.21   0.07   3.58   1.01
  1985   0.70   1.00   0.46   0.21   0.07   0.33   0.11   3.71   1.54
  1986   0.63   1.03   0.38   0.16   0.05   0.30   0.09   3.68   0.94
  1987   0.51   0.98   0.26   0.15   0.04   0.24   0.07   3.32   0.73
  1988   0.66   1.10   0.31   0.14   0.04   0.26   0.08   3.99   0.99
  1989   0.50   0.76   0.29   0.11   0.04   0.20   0.07   3.02   0.83
  1990   0.46   0.71   0.28   0.13   0.04   0.26   0.07   3.06   0.78
  1991   0.68   1.39   0.42   0.20   0.06   0.36   0.10   5.29   1.09
  1992   0.61   1.26   0.31   0.14   0.03   0.28   0.07   4.26   0.88
  1993   0.60   1.47   0.33   0.12   0.04   0.30   0.07   4.45   1.06
  1994   0.42   0.78   0.23   0.08   0.02   0.17   0.06   2.22   0.65
  1995   0.44   0.88   0.26   0.11   0.04   0.21   0.07   3.03   0.69
  1996   0.48   0.95   0.27   0.17   0.05   0.29   0.09   3.60   1.13
  1997   0.40   0.78   0.22   0.13   0.04   0.21   0.07   3.80   0.82
  1998   0.35   0.81   0.19   0.13   0.04   0.19   0.06   3.61   0.90
  1999   0.32   1.06   0.16   0.14   0.03   0.24   0.05   4.66   0.81
  2000   0.17   0.86   0.08   0.10   0.01   0.19   0.02   3.82   0.36
  2001   0.22   1.21   0.10   0.14   0.02   0.27   0.03   4.04   0.44
  2002   0.35   1.20   0.17   0.19   0.03   0.31   0.04   4.64   0.74
  2003   0.49   1.30   0.21   0.17   0.03   0.29   0.05   6.66   1.17
  2004   0.47   0.89   0.26   0.09   0.03   0.22   0.07   5.16   1.42
  2005   0.43   0.74   0.25   0.08   0.04   0.18   0.07   4.40   1.26
  2006   0.35   0.69   0.20   0.09   0.03   0.16   0.06   4.60   1.14

Copyright 2007 Kenneth R. French
